algorithm,data_type,array_size,run_id,time_us,char_comparisons
standard_quicksort,reverse_sorted,2900,10,344,434594
standard_mergesort,reverse_sorted,2900,1,1080,27116
standard_mergesort,reverse_sorted,2900,2,1024,27116
standard_mergesort,reverse_sorted,2900,3,1022,27116
standard_mergesort,reverse_sorted,2900,4,1006,27116
standard_mergesort,reverse_sorted,2900,5,1005,27116
standard_mergesort,reverse_sorted,2900,6,1002,27116
standard_mergesort,reverse_sorted,2900,7,1016,27116
standard_mergesort,reverse_sorted,2900,8,1005,27116
standard_mergesort,reverse_sorted,2900,9,991,27116
standard_mergesort,reverse_sorted,2900,10,996,27116
ternary_string_quicksort,reverse_sorted,2900,1,134,44797
ternary_string_quicksort,reverse_sorted,2900,2,130,44797
ternary_string_quicksort,reverse_sorted,2900,3,113,44797
ternary_string_quicksort,reverse_sorted,2900,4,116,44797
ternary_string_quicksort,reverse_sorted,2900,5,108,44797
ternary_string_quicksort,reverse_sorted,2900,6,112,44797
ternary_string_quicksort,reverse_sorted,2900,7,108,44797
ternary_string_quicksort,reverse_sorted,2900,8,110,44797
ternary_string_quicksort,reverse_sorted,2900,9,103,44797
ternary_string_quicksort,reverse_sorted,2900,10,100,44797
lcp_mergesort,reverse_sorted,2900,1,1510,11492
lcp_mergesort,reverse_sorted,2900,2,1472,11492
lcp_mergesort,reverse_sorted,2900,3,1444,11492
lcp_mergesort,reverse_sorted,2900,4,1432,11492
lcp_mergesort,reverse_sorted,2900,5,1434,11492
lcp_mergesort,reverse_sorted,2900,6,1437,11492
lcp_mergesort,reverse_sorted,2900,7,1443,11492
lcp_mergesort,reverse_sorted,2900,8,1441,11492
lcp_mergesort,reverse_sorted,2900,9,1436,11492
lcp_mergesort,reverse_sorted,2900,10,1449,11492
msd_radix_sort,reverse_sorted,2900,1,961,7019
msd_radix_sort,reverse_sorted,2900,2,1000,7019
msd_radix_sort,reverse_sorted,2900,3,953,7019
msd_radix_sort,reverse_sorted,2900,4,936,7019
msd_radix_sort,reverse_sorted,2900,5,936,7019
msd_radix_sort,reverse_sorted,2900,6,936,7019
msd_radix_sort,reverse_sorted,2900,7,952,7019
msd_radix_sort,reverse_sorted,2900,8,950,7019
msd_radix_sort,reverse_sorted,2900,9,941,7019
msd_radix_sort,reverse_sorted,2900,10,952,7019
msd_radix_sort_with_quicksort,reverse_sorted,2900,1,288,22638
msd_radix_sort_with_quicksort,reverse_sorted,2900,2,261,22638
msd_radix_sort_with_quicksort,reverse_sorted,2900,3,258,22638
msd_radix_sort_with_quicksort,reverse_sorted,2900,4,246,22638
msd_radix_sort_with_quicksort,reverse_sorted,2900,5,267,22638
msd_radix_sort_with_quicksort,reverse_sorted,2900,6,276,22638
msd_radix_sort_with_quicksort,reverse_sorted,2900,7,268,22638
msd_radix_sort_with_quicksort,reverse_sorted,2900,8,245,22638
msd_radix_sort_with_quicksort,reverse_sorted,2900,9,252,22638
msd_radix_sort_with_quicksort,reverse_sorted,2900,10,263,22638
standard_quicksort,reverse_sorted,3000,1,365,460208
standard_quicksort,reverse_sorted,3000,2,364,460208
standard_quicksort,reverse_sorted,3000,3,362,460208
standard_quicksort,reverse_sorted,3000,4,362,460208
standard_quicksort,reverse_sorted,3000,5,357,460208
standard_quicksort,reverse_sorted,3000,6,375,460208
standard_quicksort,reverse_sorted,3000,7,369,460208
standard_quicksort,reverse_sorted,3000,8,362,460208
standard_quicksort,reverse_sorted,3000,9,366,460208
standard_quicksort,reverse_sorted,3000,10,356,460208
standard_mergesort,reverse_sorted,3000,1,1125,28152
standard_mergesort,reverse_sorted,3000,2,1050,28152
standard_mergesort,reverse_sorted,3000,3,1023,28152
standard_mergesort,reverse_sorted,3000,4,1034,28152
standard_mergesort,reverse_sorted,3000,5,1093,28152
standard_mergesort,reverse_sorted,3000,6,1105,28152
standard_mergesort,reverse_sorted,3000,7,1045,28152
standard_mergesort,reverse_sorted,3000,8,1036,28152
standard_mergesort,reverse_sorted,3000,9,1045,28152
standard_mergesort,reverse_sorted,3000,10,1031,28152
ternary_string_quicksort,reverse_sorted,3000,1,136,46536
ternary_string_quicksort,reverse_sorted,3000,2,125,46536
ternary_string_quicksort,reverse_sorted,3000,3,118,46536
ternary_string_quicksort,reverse_sorted,3000,4,118,46536
ternary_string_quicksort,reverse_sorted,3000,5,113,46536
ternary_string_quicksort,reverse_sorted,3000,6,105,46536
ternary_string_quicksort,reverse_sorted,3000,7,105,46536
ternary_string_quicksort,reverse_sorted,3000,8,118,46536
ternary_string_quicksort,reverse_sorted,3000,9,112,46536
ternary_string_quicksort,reverse_sorted,3000,10,102,46536
lcp_mergesort,reverse_sorted,3000,1,1555,11985
lcp_mergesort,reverse_sorted,3000,2,1513,11985
lcp_mergesort,reverse_sorted,3000,3,1503,11985
lcp_mergesort,reverse_sorted,3000,4,1505,11985
lcp_mergesort,reverse_sorted,3000,5,1590,11985
lcp_mergesort,reverse_sorted,3000,6,1504,11985
lcp_mergesort,reverse_sorted,3000,7,1498,11985
lcp_mergesort,reverse_sorted,3000,8,1491,11985
lcp_mergesort,reverse_sorted,3000,9,1492,11985
lcp_mergesort,reverse_sorted,3000,10,1516,11985
msd_radix_sort,reverse_sorted,3000,1,988,7259
msd_radix_sort,reverse_sorted,3000,2,1026,7259
msd_radix_sort,reverse_sorted,3000,3,1007,7259
msd_radix_sort,reverse_sorted,3000,4,972,7259
msd_radix_sort,reverse_sorted,3000,5,988,7259
msd_radix_sort,reverse_sorted,3000,6,992,7259
msd_radix_sort,reverse_sorted,3000,7,990,7259
msd_radix_sort,reverse_sorted,3000,8,979,7259
msd_radix_sort,reverse_sorted,3000,9,975,7259
msd_radix_sort,reverse_sorted,3000,10,998,7259
msd_radix_sort_with_quicksort,reverse_sorted,3000,1,268,23426
msd_radix_sort_with_quicksort,reverse_sorted,3000,2,276,23426
msd_radix_sort_with_quicksort,reverse_sorted,3000,3,261,23426
msd_radix_sort_with_quicksort,reverse_sorted,3000,4,264,23426
msd_radix_sort_with_quicksort,reverse_sorted,3000,5,282,23426
msd_radix_sort_with_quicksort,reverse_sorted,3000,6,263,23426
msd_radix_sort_with_quicksort,reverse_sorted,3000,7,252,23426
msd_radix_sort_with_quicksort,reverse_sorted,3000,8,254,23426
msd_radix_sort_with_quicksort,reverse_sorted,3000,9,257,23426
msd_radix_sort_with_quicksort,reverse_sorted,3000,10,260,23426
standard_quicksort,nearly_sorted,100,1,11,13986
standard_quicksort,nearly_sorted,100,2,10,13986
standard_quicksort,nearly_sorted,100,3,10,13986
standard_quicksort,nearly_sorted,100,4,10,13986
standard_quicksort,nearly_sorted,100,5,9,13986
standard_quicksort,nearly_sorted,100,6,9,13986
standard_quicksort,nearly_sorted,100,7,9,13986
standard_quicksort,nearly_sorted,100,8,9,13986
standard_quicksort,nearly_sorted,100,9,9,13986
standard_quicksort,nearly_sorted,100,10,10,13986
standard_mergesort,nearly_sorted,100,1,18,655
standard_mergesort,nearly_sorted,100,2,14,655
standard_mergesort,nearly_sorted,100,3,11,655
standard_mergesort,nearly_sorted,100,4,11,655
standard_mergesort,nearly_sorted,100,5,11,655
standard_mergesort,nearly_sorted,100,6,11,655
standard_mergesort,nearly_sorted,100,7,11,655
standard_mergesort,nearly_sorted,100,8,10,655
standard_mergesort,nearly_sorted,100,9,11,655
standard_mergesort,nearly_sorted,100,10,11,655
ternary_string_quicksort,nearly_sorted,100,1,4,949
ternary_string_quicksort,nearly_sorted,100,2,2,949
ternary_string_quicksort,nearly_sorted,100,3,2,949
ternary_string_quicksort,nearly_sorted,100,4,2,949
ternary_string_quicksort,nearly_sorted,100,5,2,949
ternary_string_quicksort,nearly_sorted,100,6,2,949
ternary_string_quicksort,nearly_sorted,100,7,3,949
ternary_string_quicksort,nearly_sorted,100,8,2,949
ternary_string_quicksort,nearly_sorted,100,9,3,949
ternary_string_quicksort,nearly_sorted,100,10,2,949
lcp_mergesort,nearly_sorted,100,1,30,379
lcp_mergesort,nearly_sorted,100,2,24,379
lcp_mergesort,nearly_sorted,100,3,22,379
lcp_mergesort,nearly_sorted,100,4,22,379
lcp_mergesort,nearly_sorted,100,5,22,379
lcp_mergesort,nearly_sorted,100,6,22,379
lcp_mergesort,nearly_sorted,100,7,22,379
lcp_mergesort,nearly_sorted,100,8,22,379
lcp_mergesort,nearly_sorted,100,9,22,379
lcp_mergesort,nearly_sorted,100,10,21,379
msd_radix_sort,nearly_sorted,100,1,32,240
msd_radix_sort,nearly_sorted,100,2,27,240
msd_radix_sort,nearly_sorted,100,3,26,240
msd_radix_sort,nearly_sorted,100,4,24,240
msd_radix_sort,nearly_sorted,100,5,23,240
msd_radix_sort,nearly_sorted,100,6,23,240
msd_radix_sort,nearly_sorted,100,7,33,240
msd_radix_sort,nearly_sorted,100,8,23,240
msd_radix_sort,nearly_sorted,100,9,23,240
msd_radix_sort,nearly_sorted,100,10,23,240
msd_radix_sort_with_quicksort,nearly_sorted,100,1,9,758
msd_radix_sort_with_quicksort,nearly_sorted,100,2,7,758
msd_radix_sort_with_quicksort,nearly_sorted,100,3,7,758
msd_radix_sort_with_quicksort,nearly_sorted,100,4,5,758
msd_radix_sort_with_quicksort,nearly_sorted,100,5,7,758
msd_radix_sort_with_quicksort,nearly_sorted,100,6,5,758
msd_radix_sort_with_quicksort,nearly_sorted,100,7,5,758
msd_radix_sort_with_quicksort,nearly_sorted,100,8,7,758
msd_radix_sort_with_quicksort,nearly_sorted,100,9,5,758
msd_radix_sort_with_quicksort,nearly_sorted,100,10,7,758
standard_quicksort,nearly_sorted,200,1,23,28220
standard_quicksort,nearly_sorted,200,2,22,28220
standard_quicksort,nearly_sorted,200,3,20,28220
standard_quicksort,nearly_sorted,200,4,20,28220
standard_quicksort,nearly_sorted,200,5,20,28220
standard_quicksort,nearly_sorted,200,6,18,28220
standard_quicksort,nearly_sorted,200,7,18,28220
standard_quicksort,nearly_sorted,200,8,20,28220
standard_quicksort,nearly_sorted,200,9,18,28220
standard_quicksort,nearly_sorted,200,10,20,28220
standard_mergesort,nearly_sorted,200,1,43,1480
standard_mergesort,nearly_sorted,200,2,37,1480
standard_mergesort,nearly_sorted,200,3,28,1480
standard_mergesort,nearly_sorted,200,4,27,1480
standard_mergesort,nearly_sorted,200,5,27,1480
standard_mergesort,nearly_sorted,200,6,26,1480
standard_mergesort,nearly_sorted,200,7,26,1480
standard_mergesort,nearly_sorted,200,8,26,1480
standard_mergesort,nearly_sorted,200,9,26,1480
standard_mergesort,nearly_sorted,200,10,26,1480
ternary_string_quicksort,nearly_sorted,200,1,7,2097
ternary_string_quicksort,nearly_sorted,200,2,4,2097
ternary_string_quicksort,nearly_sorted,200,3,4,2097
ternary_string_quicksort,nearly_sorted,200,4,4,2097
ternary_string_quicksort,nearly_sorted,200,5,4,2097
ternary_string_quicksort,nearly_sorted,200,6,4,2097
ternary_string_quicksort,nearly_sorted,200,7,4,2097
ternary_string_quicksort,nearly_sorted,200,8,4,2097
ternary_string_quicksort,nearly_sorted,200,9,11,2097
ternary_string_quicksort,nearly_sorted,200,10,4,2097
lcp_mergesort,nearly_sorted,200,1,67,783
lcp_mergesort,nearly_sorted,200,2,60,783
lcp_mergesort,nearly_sorted,200,3,62,783
lcp_mergesort,nearly_sorted,200,4,61,783
lcp_mergesort,nearly_sorted,200,5,59,783
lcp_mergesort,nearly_sorted,200,6,58,783
lcp_mergesort,nearly_sorted,200,7,61,783
lcp_mergesort,nearly_sorted,200,8,52,783
lcp_mergesort,nearly_sorted,200,9,52,783
lcp_mergesort,nearly_sorted,200,10,51,783
msd_radix_sort,nearly_sorted,200,1,68,490
msd_radix_sort,nearly_sorted,200,2,64,490
msd_radix_sort,nearly_sorted,200,3,60,490
msd_radix_sort,nearly_sorted,200,4,62,490
msd_radix_sort,nearly_sorted,200,5,56,490
msd_radix_sort,nearly_sorted,200,6,55,490
msd_radix_sort,nearly_sorted,200,7,55,490
msd_radix_sort,nearly_sorted,200,8,56,490
msd_radix_sort,nearly_sorted,200,9,51,490
msd_radix_sort,nearly_sorted,200,10,56,490
msd_radix_sort_with_quicksort,nearly_sorted,200,1,17,1570
msd_radix_sort_with_quicksort,nearly_sorted,200,2,16,1570
msd_radix_sort_with_quicksort,nearly_sorted,200,3,14,1570
msd_radix_sort_with_quicksort,nearly_sorted,200,4,14,1570
msd_radix_sort_with_quicksort,nearly_sorted,200,5,13,1570
msd_radix_sort_with_quicksort,nearly_sorted,200,6,13,1570
msd_radix_sort_with_quicksort,nearly_sorted,200,7,14,1570
msd_radix_sort_with_quicksort,nearly_sorted,200,8,13,1570
msd_radix_sort_with_quicksort,nearly_sorted,200,9,13,1570
msd_radix_sort_with_quicksort,nearly_sorted,200,10,13,1570
standard_quicksort,nearly_sorted,300,1,32,36750
standard_quicksort,nearly_sorted,300,2,37,36750
standard_quicksort,nearly_sorted,300,3,28,36750
standard_quicksort,nearly_sorted,300,4,27,36750
standard_quicksort,nearly_sorted,300,5,26,36750
standard_quicksort,nearly_sorted,300,6,27,36750
standard_quicksort,nearly_sorted,300,7,26,36750
standard_quicksort,nearly_sorted,300,8,26,36750
standard_quicksort,nearly_sorted,300,9,33,36750
standard_quicksort,nearly_sorted,300,10,26,36750
standard_mergesort,nearly_sorted,300,1,75,2327
standard_mergesort,nearly_sorted,300,2,58,2327
standard_mergesort,nearly_sorted,300,3,51,2327
standard_mergesort,nearly_sorted,300,4,43,2327
standard_mergesort,nearly_sorted,300,5,49,2327
standard_mergesort,nearly_sorted,300,6,46,2327
standard_mergesort,nearly_sorted,300,7,47,2327
standard_mergesort,nearly_sorted,300,8,46,2327
standard_mergesort,nearly_sorted,300,9,47,2327
standard_mergesort,nearly_sorted,300,10,47,2327
ternary_string_quicksort,nearly_sorted,300,1,11,3312
ternary_string_quicksort,nearly_sorted,300,2,9,3312
ternary_string_quicksort,nearly_sorted,300,3,7,3312
ternary_string_quicksort,nearly_sorted,300,4,7,3312
ternary_string_quicksort,nearly_sorted,300,5,7,3312
ternary_string_quicksort,nearly_sorted,300,6,7,3312
ternary_string_quicksort,nearly_sorted,300,7,7,3312
ternary_string_quicksort,nearly_sorted,300,8,7,3312
ternary_string_quicksort,nearly_sorted,300,9,7,3312
ternary_string_quicksort,nearly_sorted,300,10,8,3312
lcp_mergesort,nearly_sorted,300,1,116,1179
lcp_mergesort,nearly_sorted,300,2,111,1179
lcp_mergesort,nearly_sorted,300,3,98,1179
lcp_mergesort,nearly_sorted,300,4,99,1179
lcp_mergesort,nearly_sorted,300,5,92,1179
lcp_mergesort,nearly_sorted,300,6,90,1179
lcp_mergesort,nearly_sorted,300,7,91,1179
lcp_mergesort,nearly_sorted,300,8,90,1179
lcp_mergesort,nearly_sorted,300,9,90,1179
lcp_mergesort,nearly_sorted,300,10,96,1179
msd_radix_sort,nearly_sorted,300,1,93,727
msd_radix_sort,nearly_sorted,300,2,96,727
msd_radix_sort,nearly_sorted,300,3,87,727
msd_radix_sort,nearly_sorted,300,4,90,727
msd_radix_sort,nearly_sorted,300,5,89,727
msd_radix_sort,nearly_sorted,300,6,83,727
msd_radix_sort,nearly_sorted,300,7,80,727
msd_radix_sort,nearly_sorted,300,8,78,727
msd_radix_sort,nearly_sorted,300,9,78,727
msd_radix_sort,nearly_sorted,300,10,96,727
msd_radix_sort_with_quicksort,nearly_sorted,300,1,27,2388
msd_radix_sort_with_quicksort,nearly_sorted,300,2,24,2388
msd_radix_sort_with_quicksort,nearly_sorted,300,3,22,2388
msd_radix_sort_with_quicksort,nearly_sorted,300,4,21,2388
msd_radix_sort_with_quicksort,nearly_sorted,300,5,18,2388
msd_radix_sort_with_quicksort,nearly_sorted,300,6,18,2388
msd_radix_sort_with_quicksort,nearly_sorted,300,7,21,2388
msd_radix_sort_with_quicksort,nearly_sorted,300,8,18,2388
msd_radix_sort_with_quicksort,nearly_sorted,300,9,18,2388
msd_radix_sort_with_quicksort,nearly_sorted,300,10,17,2388
standard_quicksort,nearly_sorted,400,1,46,57369
standard_quicksort,nearly_sorted,400,2,48,57369
standard_quicksort,nearly_sorted,400,3,46,57369
standard_quicksort,nearly_sorted,400,4,46,57369
standard_quicksort,nearly_sorted,400,5,45,57369
standard_quicksort,nearly_sorted,400,6,45,57369
standard_quicksort,nearly_sorted,400,7,46,57369
standard_quicksort,nearly_sorted,400,8,45,57369
standard_quicksort,nearly_sorted,400,9,40,57369
standard_quicksort,nearly_sorted,400,10,43,57369
standard_mergesort,nearly_sorted,400,1,90,3201
standard_mergesort,nearly_sorted,400,2,77,3201
standard_mergesort,nearly_sorted,400,3,72,3201
standard_mergesort,nearly_sorted,400,4,67,3201
standard_mergesort,nearly_sorted,400,5,67,3201
standard_mergesort,nearly_sorted,400,6,65,3201
standard_mergesort,nearly_sorted,400,7,64,3201
standard_mergesort,nearly_sorted,400,8,64,3201
standard_mergesort,nearly_sorted,400,9,62,3201
standard_mergesort,nearly_sorted,400,10,62,3201
ternary_string_quicksort,nearly_sorted,400,1,15,4724
ternary_string_quicksort,nearly_sorted,400,2,11,4724
ternary_string_quicksort,nearly_sorted,400,3,10,4724
ternary_string_quicksort,nearly_sorted,400,4,9,4724
ternary_string_quicksort,nearly_sorted,400,5,9,4724
ternary_string_quicksort,nearly_sorted,400,6,10,4724
ternary_string_quicksort,nearly_sorted,400,7,9,4724
ternary_string_quicksort,nearly_sorted,400,8,9,4724
ternary_string_quicksort,nearly_sorted,400,9,9,4724
ternary_string_quicksort,nearly_sorted,400,10,9,4724
lcp_mergesort,nearly_sorted,400,1,154,1576
lcp_mergesort,nearly_sorted,400,2,146,1576
lcp_mergesort,nearly_sorted,400,3,141,1576
lcp_mergesort,nearly_sorted,400,4,138,1576
lcp_mergesort,nearly_sorted,400,5,141,1576
lcp_mergesort,nearly_sorted,400,6,128,1576
lcp_mergesort,nearly_sorted,400,7,127,1576
lcp_mergesort,nearly_sorted,400,8,127,1576
lcp_mergesort,nearly_sorted,400,9,135,1576
lcp_mergesort,nearly_sorted,400,10,134,1576
msd_radix_sort,nearly_sorted,400,1,124,972
msd_radix_sort,nearly_sorted,400,2,129,972
msd_radix_sort,nearly_sorted,400,3,123,972
msd_radix_sort,nearly_sorted,400,4,112,972
msd_radix_sort,nearly_sorted,400,5,111,972
msd_radix_sort,nearly_sorted,400,6,119,972
msd_radix_sort,nearly_sorted,400,7,117,972
msd_radix_sort,nearly_sorted,400,8,118,972
msd_radix_sort,nearly_sorted,400,9,113,972
msd_radix_sort,nearly_sorted,400,10,111,972
msd_radix_sort_with_quicksort,nearly_sorted,400,1,36,3195
msd_radix_sort_with_quicksort,nearly_sorted,400,2,33,3195
msd_radix_sort_with_quicksort,nearly_sorted,400,3,36,3195
msd_radix_sort_with_quicksort,nearly_sorted,400,4,37,3195
msd_radix_sort_with_quicksort,nearly_sorted,400,5,37,3195
msd_radix_sort_with_quicksort,nearly_sorted,400,6,27,3195
msd_radix_sort_with_quicksort,nearly_sorted,400,7,24,3195
msd_radix_sort_with_quicksort,nearly_sorted,400,8,26,3195
msd_radix_sort_with_quicksort,nearly_sorted,400,9,23,3195
msd_radix_sort_with_quicksort,nearly_sorted,400,10,26,3195
standard_quicksort,nearly_sorted,500,1,48,60581
standard_quicksort,nearly_sorted,500,2,51,60581
standard_quicksort,nearly_sorted,500,3,51,60581
standard_quicksort,nearly_sorted,500,4,52,60581
standard_quicksort,nearly_sorted,500,5,48,60581
standard_quicksort,nearly_sorted,500,6,43,60581
standard_quicksort,nearly_sorted,500,7,48,60581
standard_quicksort,nearly_sorted,500,8,48,60581
standard_quicksort,nearly_sorted,500,9,47,60581
standard_quicksort,nearly_sorted,500,10,47,60581
standard_mergesort,nearly_sorted,500,1,118,4295
standard_mergesort,nearly_sorted,500,2,102,4295
standard_mergesort,nearly_sorted,500,3,87,4295
standard_mergesort,nearly_sorted,500,4,84,4295
standard_mergesort,nearly_sorted,500,5,98,4295
standard_mergesort,nearly_sorted,500,6,81,4295
standard_mergesort,nearly_sorted,500,7,78,4295
standard_mergesort,nearly_sorted,500,8,78,4295
standard_mergesort,nearly_sorted,500,9,75,4295
standard_mergesort,nearly_sorted,500,10,79,4295
ternary_string_quicksort,nearly_sorted,500,1,20,6007
ternary_string_quicksort,nearly_sorted,500,2,14,6007
ternary_string_quicksort,nearly_sorted,500,3,13,6007
ternary_string_quicksort,nearly_sorted,500,4,11,6007
ternary_string_quicksort,nearly_sorted,500,5,11,6007
ternary_string_quicksort,nearly_sorted,500,6,11,6007
ternary_string_quicksort,nearly_sorted,500,7,11,6007
ternary_string_quicksort,nearly_sorted,500,8,13,6007
ternary_string_quicksort,nearly_sorted,500,9,13,6007
ternary_string_quicksort,nearly_sorted,500,10,11,6007
lcp_mergesort,nearly_sorted,500,1,198,2097
lcp_mergesort,nearly_sorted,500,2,181,2097
lcp_mergesort,nearly_sorted,500,3,180,2097
lcp_mergesort,nearly_sorted,500,4,181,2097
lcp_mergesort,nearly_sorted,500,5,180,2097
lcp_mergesort,nearly_sorted,500,6,173,2097
lcp_mergesort,nearly_sorted,500,7,170,2097
lcp_mergesort,nearly_sorted,500,8,174,2097
lcp_mergesort,nearly_sorted,500,9,175,2097
lcp_mergesort,nearly_sorted,500,10,163,2097
msd_radix_sort,nearly_sorted,500,1,151,1207
msd_radix_sort,nearly_sorted,500,2,154,1207
msd_radix_sort,nearly_sorted,500,3,146,1207
msd_radix_sort,nearly_sorted,500,4,144,1207
msd_radix_sort,nearly_sorted,500,5,141,1207
msd_radix_sort,nearly_sorted,500,6,150,1207
msd_radix_sort,nearly_sorted,500,7,146,1207
msd_radix_sort,nearly_sorted,500,8,140,1207
msd_radix_sort,nearly_sorted,500,9,141,1207
msd_radix_sort,nearly_sorted,500,10,138,1207
msd_radix_sort_with_quicksort,nearly_sorted,500,1,47,4006
msd_radix_sort_with_quicksort,nearly_sorted,500,2,46,4006
msd_radix_sort_with_quicksort,nearly_sorted,500,3,41,4006
msd_radix_sort_with_quicksort,nearly_sorted,500,4,37,4006
msd_radix_sort_with_quicksort,nearly_sorted,500,5,35,4006
msd_radix_sort_with_quicksort,nearly_sorted,500,6,39,4006
msd_radix_sort_with_quicksort,nearly_sorted,500,7,42,4006
msd_radix_sort_with_quicksort,nearly_sorted,500,8,39,4006
msd_radix_sort_with_quicksort,nearly_sorted,500,9,33,4006
msd_radix_sort_with_quicksort,nearly_sorted,500,10,34,4006
standard_quicksort,nearly_sorted,600,1,62,76215
standard_quicksort,nearly_sorted,600,2,64,76215
standard_quicksort,nearly_sorted,600,3,58,76215
standard_quicksort,nearly_sorted,600,4,61,76215
standard_quicksort,nearly_sorted,600,5,65,76215
standard_quicksort,nearly_sorted,600,6,60,76215
standard_quicksort,nearly_sorted,600,7,64,76215
standard_quicksort,nearly_sorted,600,8,60,76215
standard_quicksort,nearly_sorted,600,9,59,76215
standard_quicksort,nearly_sorted,600,10,59,76215
standard_mergesort,nearly_sorted,600,1,153,5073
standard_mergesort,nearly_sorted,600,2,136,5073
standard_mergesort,nearly_sorted,600,3,125,5073
standard_mergesort,nearly_sorted,600,4,121,5073
standard_mergesort,nearly_sorted,600,5,124,5073
standard_mergesort,nearly_sorted,600,6,112,5073
standard_mergesort,nearly_sorted,600,7,109,5073
standard_mergesort,nearly_sorted,600,8,103,5073
standard_mergesort,nearly_sorted,600,9,97,5073
standard_mergesort,nearly_sorted,600,10,106,5073
ternary_string_quicksort,nearly_sorted,600,1,24,7576
ternary_string_quicksort,nearly_sorted,600,2,18,7576
ternary_string_quicksort,nearly_sorted,600,3,16,7576
ternary_string_quicksort,nearly_sorted,600,4,24,7576
ternary_string_quicksort,nearly_sorted,600,5,15,7576
ternary_string_quicksort,nearly_sorted,600,6,15,7576
ternary_string_quicksort,nearly_sorted,600,7,16,7576
ternary_string_quicksort,nearly_sorted,600,8,15,7576
ternary_string_quicksort,nearly_sorted,600,9,15,7576
ternary_string_quicksort,nearly_sorted,600,10,15,7576
lcp_mergesort,nearly_sorted,600,1,236,2454
lcp_mergesort,nearly_sorted,600,2,230,2454
lcp_mergesort,nearly_sorted,600,3,231,2454
lcp_mergesort,nearly_sorted,600,4,229,2454
lcp_mergesort,nearly_sorted,600,5,220,2454
lcp_mergesort,nearly_sorted,600,6,213,2454
lcp_mergesort,nearly_sorted,600,7,232,2454
lcp_mergesort,nearly_sorted,600,8,214,2454
lcp_mergesort,nearly_sorted,600,9,214,2454
lcp_mergesort,nearly_sorted,600,10,212,2454
msd_radix_sort,nearly_sorted,600,1,195,1446
msd_radix_sort,nearly_sorted,600,2,184,1446
msd_radix_sort,nearly_sorted,600,3,172,1446
msd_radix_sort,nearly_sorted,600,4,169,1446
msd_radix_sort,nearly_sorted,600,5,175,1446
msd_radix_sort,nearly_sorted,600,6,182,1446
msd_radix_sort,nearly_sorted,600,7,163,1446
msd_radix_sort,nearly_sorted,600,8,165,1446
msd_radix_sort,nearly_sorted,600,9,169,1446
msd_radix_sort,nearly_sorted,600,10,172,1446
msd_radix_sort_with_quicksort,nearly_sorted,600,1,64,4805
msd_radix_sort_with_quicksort,nearly_sorted,600,2,53,4805
msd_radix_sort_with_quicksort,nearly_sorted,600,3,52,4805
msd_radix_sort_with_quicksort,nearly_sorted,600,4,45,4805
msd_radix_sort_with_quicksort,nearly_sorted,600,5,48,4805
msd_radix_sort_with_quicksort,nearly_sorted,600,6,42,4805
msd_radix_sort_with_quicksort,nearly_sorted,600,7,48,4805
msd_radix_sort_with_quicksort,nearly_sorted,600,8,45,4805
msd_radix_sort_with_quicksort,nearly_sorted,600,9,42,4805
msd_radix_sort_with_quicksort,nearly_sorted,600,10,41,4805
standard_quicksort,nearly_sorted,700,1,80,103372
standard_quicksort,nearly_sorted,700,2,90,103372
standard_quicksort,nearly_sorted,700,3,81,103372
standard_quicksort,nearly_sorted,700,4,84,103372
standard_quicksort,nearly_sorted,700,5,84,103372
standard_quicksort,nearly_sorted,700,6,86,103372
standard_quicksort,nearly_sorted,700,7,73,103372
standard_quicksort,nearly_sorted,700,8,73,103372
standard_quicksort,nearly_sorted,700,9,73,103372
standard_quicksort,nearly_sorted,700,10,73,103372
standard_mergesort,nearly_sorted,700,1,170,5945
standard_mergesort,nearly_sorted,700,2,147,5945
standard_mergesort,nearly_sorted,700,3,137,5945
standard_mergesort,nearly_sorted,700,4,132,5945
standard_mergesort,nearly_sorted,700,5,125,5945
standard_mergesort,nearly_sorted,700,6,132,5945
standard_mergesort,nearly_sorted,700,7,122,5945
standard_mergesort,nearly_sorted,700,8,123,5945
standard_mergesort,nearly_sorted,700,9,118,5945
standard_mergesort,nearly_sorted,700,10,117,5945
ternary_string_quicksort,nearly_sorted,700,1,28,8894
ternary_string_quicksort,nearly_sorted,700,2,20,8894
ternary_string_quicksort,nearly_sorted,700,3,18,8894
ternary_string_quicksort,nearly_sorted,700,4,17,8894
ternary_string_quicksort,nearly_sorted,700,5,17,8894
ternary_string_quicksort,nearly_sorted,700,6,17,8894
ternary_string_quicksort,nearly_sorted,700,7,18,8894
ternary_string_quicksort,nearly_sorted,700,8,17,8894
ternary_string_quicksort,nearly_sorted,700,9,17,8894
ternary_string_quicksort,nearly_sorted,700,10,17,8894
lcp_mergesort,nearly_sorted,700,1,284,2872
lcp_mergesort,nearly_sorted,700,2,280,2872
lcp_mergesort,nearly_sorted,700,3,283,2872
lcp_mergesort,nearly_sorted,700,4,273,2872
lcp_mergesort,nearly_sorted,700,5,275,2872
lcp_mergesort,nearly_sorted,700,6,288,2872
lcp_mergesort,nearly_sorted,700,7,273,2872
lcp_mergesort,nearly_sorted,700,8,270,2872
lcp_mergesort,nearly_sorted,700,9,276,2872
lcp_mergesort,nearly_sorted,700,10,263,2872
msd_radix_sort,nearly_sorted,700,1,217,1687
msd_radix_sort,nearly_sorted,700,2,205,1687
